,time,temperature_2m (°C),relativehumidity_2m (%),apparent_temperature (°C),surface_pressure (hPa),precipitation (mm),cloudcover (%),windspeed_10m (km/h)
7880,2016-11-24T08:00,3.6,85,-0.5,998.9,0.0,89,15.2
7881,2016-11-24T09:00,3.6,83,-0.6,999.6,0.0,90,15.6
7882,2016-11-24T10:00,3.7,82,-0.3,1000.1,0.0,90,13.9
7883,2016-11-24T11:00,3.8,81,-0.1,1000.6,0.0,90,12.8
7884,2016-11-24T12:00,4.0,80,0.1,1000.7,0.0,90,13.3
7885,2016-11-24T13:00,4.3,78,0.4,1000.4,0.0,90,12.7
7886,2016-11-24T14:00,4.5,77,0.7,1000.4,0.0,90,11.8
7887,2016-11-24T15:00,4.6,76,0.8,1000.4,0.0,90,11.9
7888,2016-11-24T16:00,4.6,76,0.7,1000.7,0.0,90,12.5
7889,2016-11-24T17:00,4.5,75,0.6,1001.6,0.0,90,12.4
7890,2016-11-24T18:00,4.4,74,0.6,1002.0,0.0,90,11.9
7891,2016-11-24T19:00,4.2,75,0.6,1002.2,0.0,89,10.5
7892,2016-11-24T20:00,4.1,75,0.4,1002.4,0.0,88,10.9
7893,2016-11-24T21:00,4.0,75,0.3,1002.6,0.0,88,10.6
7894,2016-11-24T22:00,4.0,75,0.3,1002.6,0.0,94,10.4
7895,2016-11-24T23:00,3.9,75,0.2,1002.8,0.0,90,10.6
7896,2016-11-25T00:00,3.8,75,-0.1,1003.1,0.0,91,11.6
7897,2016-11-25T01:00,3.6,75,-0.6,1003.2,0.0,88,13.8
7898,2016-11-25T02:00,2.8,77,-1.5,1003.1,0.0,91,14.1
7899,2016-11-25T03:00,2.9,76,-1.4,1003.4,0.0,96,13.8
7900,2016-11-25T04:00,3.0,76,-1.2,1003.5,0.0,100,13.2
7901,2016-11-25T05:00,3.1,76,-0.7,1003.7,0.0,92,10.6
7902,2016-11-25T06:00,3.2,76,-0.4,1003.8,0.0,100,9.5
7903,2016-11-25T07:00,3.3,76,-0.3,1004.2,0.0,100,9.4
7904,2016-11-25T08:00,3.3,77,-0.3,1004.7,0.0,99,10.1
7905,2016-11-25T09:00,3.3,78,-0.2,1004.7,0.0,74,9.4
7906,2016-11-25T10:00,3.6,77,-0.2,1004.8,0.0,41,11.1
7907,2016-11-25T11:00,4.1,73,-0.2,1005.0,0.0,62,14.5
7908,2016-11-25T12:00,4.4,71,0.1,1004.5,0.0,94,14.4
7909,2016-11-25T13:00,4.8,69,0.4,1004.2,0.0,100,15.1
7910,2016-11-25T14:00,5.3,69,0.8,1003.7,0.0,100,16.6
7911,2016-11-25T15:00,5.5,69,0.8,1003.8,0.0,100,18.0
7912,2016-11-25T16:00,5.5,71,0.6,1003.8,0.0,96,19.4
7913,2016-11-25T17:00,5.4,72,1.0,1004.3,0.0,87,16.6
7914,2016-11-25T18:00,5.4,71,1.1,1004.5,0.0,80,15.5
7915,2016-11-25T19:00,5.3,72,0.9,1005.0,0.0,82,16.0
7916,2016-11-25T20:00,5.0,75,0.5,1005.4,0.0,79,17.0
7917,2016-11-25T21:00,4.7,76,0.4,1005.2,0.0,63,15.8
7918,2016-11-25T22:00,4.3,79,0.2,1005.3,0.0,2,14.4
7919,2016-11-25T23:00,3.9,80,-0.4,1005.4,0.0,1,15.2
7920,2016-11-26T00:00,3.6,81,-0.8,1005.6,0.0,4,16.2
7921,2016-11-26T01:00,3.3,82,-0.9,1005.4,0.0,5,14.9
7922,2016-11-26T02:00,2.7,86,-1.5,1005.5,0.0,6,14.7
7923,2016-11-26T03:00,2.6,86,-1.5,1006.0,0.0,5,14.0
7924,2016-11-26T04:00,2.2,87,-1.8,1005.9,0.0,14,13.1
7925,2016-11-26T05:00,1.9,88,-1.7,1006.1,0.0,72,10.1
7926,2016-11-26T06:00,1.8,88,-1.7,1006.1,0.0,83,9.4
7927,2016-11-26T07:00,1.8,88,-1.7,1006.0,0.0,59,9.2
7928,2016-11-26T08:00,1.8,88,-1.6,1006.0,0.0,45,8.6
7929,2016-11-26T09:00,2.1,87,-1.3,1005.9,0.0,43,8.7
7930,2016-11-26T10:00,3.0,84,-0.4,1006.1,0.0,42,8.7
7931,2016-11-26T11:00,4.1,79,0.6,1005.8,0.0,49,10.0
7932,2016-11-26T12:00,5.3,75,1.6,1005.2,0.0,38,12.0
7933,2016-11-26T13:00,6.4,72,2.5,1004.3,0.0,53,14.0
7934,2016-11-26T14:00,7.4,68,3.4,1003.4,0.0,82,15.3
7935,2016-11-26T15:00,8.0,66,3.9,1002.7,0.0,84,16.3
7936,2016-11-26T16:00,8.3,66,4.2,1002.1,0.0,71,16.4
7937,2016-11-26T17:00,8.0,70,4.2,1001.3,0.0,42,14.6
7938,2016-11-26T18:00,7.3,74,3.2,1000.7,0.0,19,16.6
7939,2016-11-26T19:00,6.7,76,2.3,999.9,0.0,1,18.7
7940,2016-11-26T20:00,6.3,77,1.9,999.6,0.0,0,18.8
7941,2016-11-26T21:00,5.9,79,1.5,999.9,0.0,1,18.1
7942,2016-11-26T22:00,5.4,80,0.9,999.9,0.0,2,18.9
7943,2016-11-26T23:00,5.0,81,0.3,999.1,0.0,8,19.7
7944,2016-11-27T00:00,4.7,82,0.0,999.1,0.0,23,19.4
7945,2016-11-27T01:00,4.4,82,-0.2,998.9,0.0,26,18.7
7946,2016-11-27T02:00,4.1,85,-0.3,998.7,0.0,25,17.6
7947,2016-11-27T03:00,3.9,86,-0.4,998.2,0.0,22,16.5
7948,2016-11-27T04:00,3.6,87,-0.6,998.0,0.0,12,16.4
7949,2016-11-27T05:00,3.3,88,-0.8,997.5,0.0,1,15.6
7950,2016-11-27T06:00,3.1,89,-1.1,997.1,0.0,0,15.8
7951,2016-11-27T07:00,2.9,90,-1.3,996.9,0.0,0,15.6
7952,2016-11-27T08:00,2.6,91,-1.4,996.9,0.0,0,14.4
7953,2016-11-27T09:00,2.8,91,-1.2,996.8,0.0,0,14.4
7954,2016-11-27T10:00,3.8,87,-0.2,996.7,0.0,0,14.9
7955,2016-11-27T11:00,5.1,82,0.9,996.5,0.0,6,16.6
7956,2016-11-27T12:00,6.4,78,2.2,995.4,0.0,3,17.3
7957,2016-11-27T13:00,7.5,75,3.2,994.7,0.0,30,18.4
7958,2016-11-27T14:00,7.2,80,3.0,993.6,0.0,33,18.7
7959,2016-11-27T15:00,8.0,76,3.8,992.4,0.0,60,18.7
7960,2016-11-27T16:00,8.2,76,4.4,991.7,0.0,57,16.3
7961,2016-11-27T17:00,8.0,78,4.4,991.7,0.0,100,14.8
7962,2016-11-27T18:00,7.6,81,3.7,991.4,0.4,100,17.6
7963,2016-11-27T19:00,7.4,82,3.3,990.6,0.0,83,18.7
7964,2016-11-27T20:00,7.2,80,2.9,989.8,0.0,68,19.9
7965,2016-11-27T21:00,7.1,77,2.5,989.2,0.0,74,21.0
7966,2016-11-27T22:00,7.1,74,2.2,988.1,0.0,82,22.7
7967,2016-11-27T23:00,7.2,71,1.7,986.9,0.0,89,25.0
7968,2016-11-28T00:00,6.9,70,1.2,985.9,0.4,88,26.7
7969,2016-11-28T01:00,6.7,69,0.7,984.8,0.3,78,28.0
7970,2016-11-28T02:00,6.2,79,0.4,984.5,1.4,88,27.8
7971,2016-11-28T03:00,5.8,83,0.1,984.3,3.3,100,28.1
7972,2016-11-28T04:00,5.9,85,0.3,983.7,2.8,100,28.1
7973,2016-11-28T05:00,6.2,84,0.6,982.9,0.5,100,28.1
7974,2016-11-28T06:00,6.5,82,1.1,982.3,0.2,100,26.8
7975,2016-11-28T07:00,6.7,79,1.3,981.7,0.0,95,26.6
7976,2016-11-28T08:00,7.2,75,1.7,981.0,0.0,87,26.8
7977,2016-11-28T09:00,7.7,74,2.1,980.8,0.0,100,27.4
7978,2016-11-28T10:00,8.1,73,2.8,980.5,0.0,100,26.0
7979,2016-11-28T11:00,8.5,74,3.2,979.2,0.0,100,26.6
7980,2016-11-28T12:00,8.7,75,3.1,977.9,0.0,100,29.5
7981,2016-11-28T13:00,8.9,77,2.9,976.7,0.2,100,32.7
7982,2016-11-28T14:00,8.7,87,3.2,975.4,1.6,100,32.1
7983,2016-11-28T15:00,9.0,90,3.8,974.4,1.4,100,30.7
7984,2016-11-28T16:00,9.3,92,4.2,973.0,1.9,100,31.3
7985,2016-11-28T17:00,9.9,91,5.4,971.4,1.4,100,27.9
7986,2016-11-28T18:00,10.0,90,5.3,971.1,1.4,100,29.3
7987,2016-11-28T19:00,10.1,90,5.6,968.7,1.4,100,27.8
7988,2016-11-28T20:00,10.4,91,5.7,968.7,1.2,100,30.1
7989,2016-11-28T21:00,10.3,92,6.2,967.5,1.1,100,26.6
7990,2016-11-28T22:00,10.1,93,5.9,967.5,1.2,100,26.9
7991,2016-11-28T23:00,10.2,91,5.3,967.4,1.3,100,31.4
7992,2016-11-29T00:00,10.1,88,4.8,968.6,1.2,100,33.5
7993,2016-11-29T01:00,9.9,90,4.8,969.9,0.0,43,31.8
7994,2016-11-29T02:00,9.3,89,4.4,971.7,0.0,17,29.3
7995,2016-11-29T03:00,8.9,88,4.3,972.9,0.0,18,26.5
7996,2016-11-29T04:00,8.5,87,4.3,973.3,0.0,5,22.1
7997,2016-11-29T05:00,8.0,87,4.5,973.1,0.0,2,16.6
7998,2016-11-29T06:00,7.5,87,3.4,974.9,0.0,11,20.5
7999,2016-11-29T07:00,7.3,86,3.1,976.0,0.0,26,20.7
8000,2016-11-29T08:00,7.1,87,2.6,977.1,0.0,29,22.4
8001,2016-11-29T09:00,7.3,86,2.6,978.1,0.0,7,23.9
8002,2016-11-29T10:00,8.1,83,3.6,978.7,0.0,16,22.9
8003,2016-11-29T11:00,9.3,78,4.6,978.9,0.0,0,24.5
8004,2016-11-29T12:00,10.4,72,5.8,978.9,0.0,4,24.4
8005,2016-11-29T13:00,11.4,67,7.0,978.8,0.0,2,22.4
8006,2016-11-29T14:00,12.0,67,7.9,978.5,0.0,4,20.8
8007,2016-11-29T15:00,12.5,65,8.5,978.2,0.0,58,20.4
8008,2016-11-29T16:00,12.6,65,8.6,978.1,0.0,71,20.6
8009,2016-11-29T17:00,12.1,66,9.0,978.5,0.0,35,13.7
8010,2016-11-29T18:00,11.4,68,7.5,978.9,0.0,33,18.7
8011,2016-11-29T19:00,11.0,70,6.9,979.2,0.0,21,20.2
8012,2016-11-29T20:00,10.7,73,6.9,979.6,0.0,12,19.6
8013,2016-11-29T21:00,10.3,78,6.7,979.6,0.0,4,18.7
8014,2016-11-29T22:00,9.8,82,6.3,980.0,0.0,0,18.0
8015,2016-11-29T23:00,9.2,86,6.0,980.4,0.0,0,16.2
8016,2016-11-30T00:00,8.5,89,5.5,980.5,0.0,0,15.3
8017,2016-11-30T01:00,7.8,91,4.7,980.7,0.0,0,14.9
8018,2016-11-30T02:00,7.2,93,4.2,981.1,0.0,0,13.7
8019,2016-11-30T03:00,6.4,90,3.4,981.4,0.0,0,11.6
8020,2016-11-30T04:00,5.7,83,2.6,981.3,0.0,0,9.7
8021,2016-11-30T05:00,5.0,80,2.0,981.3,0.0,0,8.4
8022,2016-11-30T06:00,4.4,79,1.1,981.4,0.0,0,9.2
8023,2016-11-30T07:00,3.9,79,0.3,981.4,0.0,0,10.2
8024,2016-11-30T08:00,3.3,79,-0.5,981.5,0.0,0,11.5
8025,2016-11-30T09:00,3.2,77,-1.0,981.8,0.0,0,13.6
8026,2016-11-30T10:00,3.7,72,-0.7,981.6,0.0,1,14.4
8027,2016-11-30T11:00,4.4,67,-0.4,981.6,0.0,5,17.0
8028,2016-11-30T12:00,5.1,64,-0.2,981.2,0.0,52,20.7
8029,2016-11-30T13:00,5.9,61,0.4,980.8,0.0,91,21.7
8030,2016-11-30T14:00,5.0,64,-0.7,980.4,0.0,90,22.5
8031,2016-11-30T15:00,4.7,64,-1.1,980.6,0.0,95,23.2
8032,2016-11-30T16:00,4.4,64,-1.6,981.3,0.0,98,24.3
8033,2016-11-30T17:00,4.2,64,-1.8,982.5,0.0,100,24.0
8034,2016-11-30T18:00,4.1,65,-1.3,983.4,0.0,100,20.6
8035,2016-11-30T19:00,4.1,66,-1.1,983.9,0.0,100,19.4
8036,2016-11-30T20:00,4.1,66,-1.4,983.9,0.0,100,21.2
8037,2016-11-30T21:00,4.0,67,-1.5,983.6,0.0,89,21.5
8038,2016-11-30T22:00,4.0,66,-1.9,983.8,0.0,96,23.7
8039,2016-11-30T23:00,3.8,65,-2.2,983.8,0.0,100,24.7
8040,2016-12-01T00:00,3.6,66,-2.5,983.9,0.0,93,25.4
8041,2016-12-01T01:00,3.5,66,-2.8,983.9,0.0,73,25.7
8042,2016-12-01T02:00,2.8,74,-3.4,984.0,0.0,85,26.0
8043,2016-12-01T03:00,2.9,73,-3.3,984.5,0.0,92,26.3
8044,2016-12-01T04:00,3.0,72,-3.4,984.7,0.0,100,27.5
8045,2016-12-01T05:00,3.0,74,-2.8,985.3,0.0,100,24.3
8046,2016-12-01T06:00,3.1,77,-2.9,985.4,0.0,94,25.5
8047,2016-12-01T07:00,3.3,78,-2.2,986.2,0.0,88,22.6
8048,2016-12-01T08:00,3.5,78,-2.0,986.8,0.0,93,22.5
8049,2016-12-01T09:00,3.6,78,-1.8,987.5,0.0,96,22.9
8050,2016-12-01T10:00,4.0,76,-2.3,988.1,0.0,84,28.6
8051,2016-12-01T11:00,4.6,72,-1.5,989.0,0.0,89,27.0
8052,2016-12-01T12:00,5.2,67,-0.9,989.4,0.0,86,26.3
8053,2016-12-01T13:00,5.7,64,-0.0,989.4,0.0,83,24.2
8054,2016-12-01T14:00,5.4,66,-0.6,989.6,0.0,95,26.0
8055,2016-12-01T15:00,5.4,66,-0.5,990.0,0.0,87,25.1
8056,2016-12-01T16:00,5.3,67,-0.4,990.8,0.0,92,23.5
8057,2016-12-01T17:00,5.1,66,-0.1,991.8,0.0,100,19.6
8058,2016-12-01T18:00,4.7,67,-0.6,992.2,0.0,81,20.5
8059,2016-12-01T19:00,4.3,68,-0.8,992.5,0.0,82,19.6
8060,2016-12-01T20:00,4.1,70,-0.9,993.2,0.0,84,18.6
8061,2016-12-01T21:00,3.9,71,-1.0,993.7,0.0,87,18.4
8062,2016-12-01T22:00,3.8,72,-1.1,994.0,0.0,85,17.7
8063,2016-12-01T23:00,3.6,73,-1.1,994.0,0.0,85,16.6
8064,2016-12-02T00:00,3.6,73,-1.0,994.3,0.0,85,16.2
8065,2016-12-02T01:00,3.6,74,-1.1,994.8,0.0,83,16.8
8066,2016-12-02T02:00,3.3,79,-1.3,995.2,0.0,85,17.0
8067,2016-12-02T03:00,3.3,78,-1.3,995.7,0.0,87,16.9
8068,2016-12-02T04:00,3.3,76,-1.5,996.1,0.0,100,17.3
8069,2016-12-02T05:00,3.3,75,-1.3,996.6,0.0,100,16.2
8070,2016-12-02T06:00,3.3,75,-1.3,997.0,0.0,100,15.8
8071,2016-12-02T07:00,3.2,76,-1.2,997.5,0.0,100,14.8
8072,2016-12-02T08:00,3.1,78,-1.2,997.9,0.0,100,14.0
8073,2016-12-02T09:00,3.3,78,-0.9,998.9,0.0,82,14.1
8074,2016-12-02T10:00,3.5,77,-0.9,999.5,0.0,82,15.3
8075,2016-12-02T11:00,4.0,70,-0.9,999.9,0.0,76,18.0
8076,2016-12-02T12:00,4.3,63,-0.7,1000.0,0.0,100,17.5
8077,2016-12-02T13:00,4.2,62,-0.7,1000.1,0.0,85,16.2
8078,2016-12-02T14:00,4.4,63,-0.3,1000.6,0.0,85,16.0
8079,2016-12-02T15:00,4.3,62,-0.4,1001.1,0.0,84,14.9
8080,2016-12-02T16:00,4.1,61,-0.5,1001.7,0.0,86,14.5
8081,2016-12-02T17:00,3.8,62,-0.6,1002.3,0.0,89,12.8
8082,2016-12-02T18:00,3.5,62,-0.7,1002.7,0.0,82,11.6
8083,2016-12-02T19:00,3.2,62,-0.9,1003.0,0.0,79,10.6
8084,2016-12-02T20:00,2.9,61,-1.2,1003.8,0.0,78,9.8
8085,2016-12-02T21:00,2.7,60,-1.4,1004.2,0.0,72,9.7
8086,2016-12-02T22:00,2.5,60,-1.6,1004.5,0.0,77,9.2
8087,2016-12-02T23:00,2.3,60,-1.9,1004.9,0.0,78,9.8
8088,2016-12-03T00:00,2.2,60,-2.1,1004.9,0.0,77,10.3
8089,2016-12-03T01:00,2.0,60,-2.4,1004.7,0.0,77,10.7
8090,2016-12-03T02:00,1.7,63,-2.5,1005.0,0.0,74,9.8
8091,2016-12-03T03:00,1.4,63,-2.7,1005.3,0.0,73,9.2
8092,2016-12-03T04:00,1.3,63,-3.0,1005.8,0.0,74,10.3
8093,2016-12-03T05:00,1.0,63,-3.1,1005.9,0.0,74,9.1
8094,2016-12-03T06:00,0.8,63,-3.6,1006.0,0.0,69,10.5
8095,2016-12-03T07:00,0.7,62,-3.8,1006.1,0.0,93,11.2
8096,2016-12-03T08:00,0.6,62,-3.8,1006.2,0.0,88,10.2
8097,2016-12-03T09:00,0.6,61,-3.7,1006.6,0.0,97,9.8
8098,2016-12-03T10:00,0.8,60,-3.5,1005.9,0.0,80,9.5
8099,2016-12-03T11:00,1.2,59,-2.9,1005.6,0.0,100,8.2
8100,2016-12-03T12:00,1.5,58,-2.2,1006.2,0.0,100,5.6
8101,2016-12-03T13:00,1.8,58,-2.3,1006.5,0.0,90,8.6
8102,2016-12-03T14:00,1.7,59,-2.6,1005.8,0.0,100,9.6
8103,2016-12-03T15:00,1.9,58,-2.1,1005.3,0.0,100,8.3
8104,2016-12-03T16:00,2.1,58,-1.9,1005.1,0.0,100,7.6
8105,2016-12-03T17:00,2.1,58,-1.4,1005.3,0.0,86,4.4
8106,2016-12-03T18:00,1.9,59,-1.5,1004.9,0.0,89,3.9
8107,2016-12-03T19:00,1.8,61,-1.2,1004.5,0.0,76,1.3
8108,2016-12-03T20:00,1.6,66,-1.5,1004.7,0.0,100,2.7
8109,2016-12-03T21:00,1.7,61,-1.3,1004.6,0.0,100,1.5
8110,2016-12-03T22:00,1.8,59,-1.2,1004.3,0.0,100,1.5
8111,2016-12-03T23:00,1.5,65,-1.7,1003.8,0.0,100,3.3
8112,2016-12-04T00:00,1.2,67,-2.1,1003.9,0.0,100,4.1
8113,2016-12-04T01:00,1.4,65,-2.3,1003.4,0.0,100,6.1
8114,2016-12-04T02:00,1.0,71,-2.5,1002.7,0.0,100,5.9
8115,2016-12-04T03:00,0.9,73,-2.3,1002.4,0.0,100,4.3
8116,2016-12-04T04:00,1.0,73,-2.2,1002.1,0.0,100,4.1
8117,2016-12-04T05:00,0.9,74,-2.3,1001.3,0.0,42,4.3
8118,2016-12-04T06:00,0.9,75,-2.5,1000.6,0.0,97,5.8
8119,2016-12-04T07:00,1.0,75,-2.2,1000.7,0.0,100,4.0
8120,2016-12-04T08:00,0.9,76,-2.6,1000.0,0.0,100,6.9
8121,2016-12-04T09:00,1.0,75,-2.6,999.6,0.0,100,7.4
8122,2016-12-04T10:00,1.1,75,-2.9,998.8,0.2,90,9.8
8123,2016-12-04T11:00,1.2,78,-3.0,997.8,0.4,90,11.4
8124,2016-12-04T12:00,1.4,80,-2.7,996.4,0.5,98,11.8
8125,2016-12-04T13:00,1.5,84,-2.6,995.5,1.0,100,12.0
8126,2016-12-04T14:00,1.3,86,-2.3,994.1,1.3,100,9.2
8127,2016-12-04T15:00,1.4,89,-2.2,993.0,1.6,100,10.1
8128,2016-12-04T16:00,1.4,92,-2.2,991.5,1.9,100,10.8
8129,2016-12-04T17:00,1.4,95,-1.4,991.4,1.9,100,4.7
8130,2016-12-04T18:00,1.2,98,-1.2,991.4,1.8,100,2.7
8131,2016-12-04T19:00,1.1,98,-1.7,991.1,0.7,100,4.9
8132,2016-12-04T20:00,1.3,94,-2.0,990.7,0.2,100,8.9
8133,2016-12-04T21:00,1.2,93,-2.5,990.9,0.0,81,11.3
8134,2016-12-04T22:00,0.7,93,-3.4,990.9,0.0,2,13.0
8135,2016-12-04T23:00,0.1,94,-4.7,991.2,0.0,56,17.5
8136,2016-12-05T00:00,-0.0,94,-5.3,992.0,0.0,81,20.6
8137,2016-12-05T01:00,0.3,93,-5.1,992.4,0.0,87,21.4
8138,2016-12-05T02:00,0.9,90,-4.5,993.0,0.0,90,21.8
8139,2016-12-05T03:00,0.9,90,-4.3,993.7,0.0,87,20.4
8140,2016-12-05T04:00,1.0,89,-3.9,994.3,0.0,77,18.4
8141,2016-12-05T05:00,1.1,89,-2.9,994.8,0.0,74,12.0
8142,2016-12-05T06:00,0.9,90,-2.7,994.7,0.0,45,9.0
8143,2016-12-05T07:00,0.7,89,-2.6,994.7,0.0,40,7.1
8144,2016-12-05T08:00,0.3,92,-3.4,994.9,0.0,100,9.7
8145,2016-12-05T09:00,0.1,94,-3.8,995.3,0.0,98,11.4
8146,2016-12-05T10:00,0.4,94,-3.7,995.7,0.0,90,13.0
8147,2016-12-05T11:00,1.1,92,-3.2,996.0,0.0,92,14.8
8148,2016-12-05T12:00,1.6,90,-3.3,996.2,0.0,100,19.1
8149,2016-12-05T13:00,1.9,89,-2.9,995.7,0.0,100,18.6
8150,2016-12-05T14:00,1.2,88,-3.6,995.1,0.0,92,17.7
8151,2016-12-05T15:00,1.3,88,-3.4,994.8,0.0,97,16.9
8152,2016-12-05T16:00,1.5,87,-2.9,994.7,0.0,100,14.8
8153,2016-12-05T17:00,1.6,87,-2.0,994.7,0.0,100,9.6
8154,2016-12-05T18:00,1.6,87,-2.0,994.3,0.0,100,9.3
8155,2016-12-05T19:00,1.7,86,-1.7,994.2,0.0,100,8.4
8156,2016-12-05T20:00,1.8,86,-1.6,994.3,0.0,69,8.6
8157,2016-12-05T21:00,1.6,87,-1.9,993.8,0.0,79,8.8
8158,2016-12-05T22:00,1.4,88,-2.3,993.4,0.0,100,10.5
8159,2016-12-05T23:00,1.3,88,-2.9,993.0,0.0,68,13.2
8160,2016-12-06T00:00,1.1,88,-3.3,992.0,0.0,37,14.9
8161,2016-12-06T01:00,1.1,88,-3.4,991.1,0.0,24,15.5
8162,2016-12-06T02:00,1.0,90,-3.5,990.8,0.0,26,16.0
8163,2016-12-06T03:00,1.0,90,-3.5,990.0,0.0,31,15.5
8164,2016-12-06T04:00,1.1,89,-3.1,989.3,0.0,29,13.7
8165,2016-12-06T05:00,1.2,88,-2.9,988.7,0.0,30,12.6
8166,2016-12-06T06:00,1.1,88,-2.8,987.8,0.0,31,10.8
8167,2016-12-06T07:00,1.2,87,-2.6,987.5,0.0,37,10.3
8168,2016-12-06T08:00,1.1,87,-2.4,987.4,0.0,34,8.8
8169,2016-12-06T09:00,1.0,86,-1.4,987.0,0.0,29,0.7
8170,2016-12-06T10:00,1.8,83,-0.5,987.0,0.0,25,0.0
8171,2016-12-06T11:00,2.2,81,-0.5,986.9,0.0,24,2.5
8172,2016-12-06T12:00,2.4,82,-1.0,986.5,0.0,19,8.0
8173,2016-12-06T13:00,2.8,79,-1.5,986.3,0.0,58,14.8
8174,2016-12-06T14:00,2.9,81,-2.0,986.3,0.0,90,19.2
8175,2016-12-06T15:00,2.6,83,-3.0,986.9,0.0,89,24.0
8176,2016-12-06T16:00,2.5,83,-3.0,987.8,0.0,82,22.8
8177,2016-12-06T17:00,2.5,79,-2.9,988.6,0.0,60,22.0
8178,2016-12-06T18:00,1.8,76,-4.2,989.8,0.0,25,24.7
8179,2016-12-06T19:00,0.4,74,-6.2,990.6,0.0,12,26.9
8180,2016-12-06T20:00,-1.1,72,-8.0,991.5,0.0,5,27.8
8181,2016-12-06T21:00,-2.0,71,-8.9,992.5,0.0,4,27.0
8182,2016-12-06T22:00,-2.3,70,-9.0,993.0,0.0,19,25.2
8183,2016-12-06T23:00,-2.4,69,-9.0,993.2,0.0,2,24.1
8184,2016-12-07T00:00,-2.6,68,-9.1,993.9,0.0,0,23.9
8185,2016-12-07T01:00,-2.8,68,-9.5,994.2,0.0,0,24.4
8186,2016-12-07T02:00,-2.7,67,-9.3,994.6,0.0,0,23.9
8187,2016-12-07T03:00,-2.9,66,-9.8,995.3,0.0,25,25.3
8188,2016-12-07T04:00,-3.2,66,-10.1,995.6,0.0,89,25.9
8189,2016-12-07T05:00,-3.2,65,-9.3,995.1,0.0,88,19.9
8190,2016-12-07T06:00,-3.4,65,-9.8,996.0,0.0,89,21.7
8191,2016-12-07T07:00,-3.7,66,-9.8,996.2,0.0,89,19.7
8192,2016-12-07T08:00,-4.0,67,-9.9,996.8,0.0,90,18.9
8193,2016-12-07T09:00,-4.1,67,-10.1,996.9,0.0,88,19.1
8194,2016-12-07T10:00,-4.0,67,-10.0,997.4,0.0,77,18.9
8195,2016-12-07T11:00,-3.7,67,-9.9,998.5,0.0,89,20.6
8196,2016-12-07T12:00,-3.1,66,-9.0,997.9,0.0,76,19.0
8197,2016-12-07T13:00,-2.1,62,-8.3,997.8,0.0,44,21.0
8198,2016-12-07T14:00,-1.4,64,-7.7,997.5,0.0,68,22.1
8199,2016-12-07T15:00,-1.4,64,-7.7,997.3,0.0,89,22.4
8200,2016-12-07T16:00,-1.6,65,-8.3,998.0,0.0,90,25.1
8201,2016-12-07T17:00,-2.0,67,-8.1,998.6,0.0,91,21.3
8202,2016-12-07T18:00,-2.4,67,-8.9,998.8,0.0,87,23.5
8203,2016-12-07T19:00,-2.7,67,-9.6,999.1,0.0,86,25.7
8204,2016-12-07T20:00,-3.1,67,-10.1,999.2,0.0,92,26.5
8205,2016-12-07T21:00,-3.5,67,-10.2,999.4,0.0,100,24.6
8206,2016-12-07T22:00,-3.7,66,-10.4,999.7,0.0,100,24.1
8207,2016-12-07T23:00,-3.9,65,-10.5,999.8,0.0,100,23.1
8208,2016-12-08T00:00,-4.0,64,-10.7,999.8,0.0,100,23.1
8209,2016-12-08T01:00,-4.2,64,-11.0,999.7,0.0,89,24.2
8210,2016-12-08T02:00,-4.3,67,-11.2,999.9,0.0,89,25.3
8211,2016-12-08T03:00,-4.3,66,-11.4,1000.0,0.0,87,26.0
8212,2016-12-08T04:00,-4.5,64,-12.0,1000.4,0.0,88,29.2
8213,2016-12-08T05:00,-4.7,63,-11.6,999.9,0.0,82,24.3
8214,2016-12-08T06:00,-5.2,63,-12.4,1000.4,0.0,77,26.0
8215,2016-12-08T07:00,-5.7,64,-12.9,1001.2,0.0,87,26.6
8216,2016-12-08T08:00,-6.1,65,-13.5,1001.5,0.0,86,27.4
8217,2016-12-08T09:00,-6.3,66,-13.8,1002.6,0.0,87,28.5
8218,2016-12-08T10:00,-6.2,66,-13.7,1003.5,0.0,89,28.1
8219,2016-12-08T11:00,-5.8,65,-13.2,1004.3,0.0,89,28.1
8220,2016-12-08T12:00,-5.2,64,-12.7,1004.4,0.0,90,28.8
8221,2016-12-08T13:00,-4.5,63,-12.1,1004.5,0.0,90,28.9
8222,2016-12-08T14:00,-5.2,65,-12.8,1004.6,0.0,90,28.9
8223,2016-12-08T15:00,-4.8,65,-12.3,1005.2,0.0,90,28.9
8224,2016-12-08T16:00,-4.5,65,-12.0,1005.6,0.0,90,28.5
8225,2016-12-08T17:00,-4.3,65,-11.4,1006.3,0.0,90,25.8
8226,2016-12-08T18:00,-4.2,66,-10.9,1006.8,0.0,89,23.6
8227,2016-12-08T19:00,-3.9,66,-10.5,1007.3,0.0,86,23.0
8228,2016-12-08T20:00,-3.6,65,-10.0,1007.4,0.0,90,21.8
8229,2016-12-08T21:00,-3.4,65,-9.7,1007.5,0.0,89,21.4
8230,2016-12-08T22:00,-3.4,65,-9.6,1008.1,0.0,90,20.5
8231,2016-12-08T23:00,-3.4,66,-9.5,1008.2,0.0,83,20.1
8232,2016-12-09T00:00,-3.6,68,-9.7,1008.4,0.0,59,20.1
8233,2016-12-09T01:00,-3.7,70,-9.9,1008.5,0.0,36,20.8
8234,2016-12-09T02:00,-4.2,75,-10.3,1008.7,0.0,38,20.6
